#chr	start	end	TSS_num	strand	zfh1_count	ctrl_count	responsiveness
chr3LHet	1625496	1625497	TSS_12229	-	5	0	1.75509432621
chr3LHet	1657584	1657585	TSS_7970	-	8	2	2.40371021526
chr3LHet	1662723	1662724	TSS_3594	-	28	0	6.77114656352
chr3LHet	1665420	1665421	TSS_2350	+	59	0	13.5525896042
chr3LHet	1671994	1671995	TSS_2920	+	41	0	9.61464379974
chr3LHet	1676871	1676872	TSS_8930	-	7	0	2.1867255063
chr3LHet	1727906	1727907	TSS_5355	+	14	0	3.71122827673
chr3LHet	1728195	1728196	TSS_6310	-	11	0	3.05671670715
chr3LHet	1728328	1728329	TSS_2597	+	50	0	11.5835523158
chr3LHet	1739802	1739803	TSS_4608	-	18	0	4.58492870335
chr3LHet	1758799	1758800	TSS_3079	-	37	0	8.73963945825
chr3LHet	1781868	1781869	TSS_5763	-	58	12	3.4594726861
chr3LHet	1788905	1788906	TSS_9383	-	20	7	2.05488574105
chr3LHet	1824163	1824164	TSS_12231	+	5	0	1.75509432621
chr3LHet	1872206	1872207	TSS_7971	-	8	0	2.40371021526
chr3LHet	1873331	1873332	TSS_6733	+	10	2	2.83881166131
chr3LHet	1874569	1874570	TSS_12232	-	5	0	1.75509432621
chr3LHet	1889835	1889836	TSS_3801	-	25	0	6.11511756647
chr3LHet	1953624	1953625	TSS_478	-	369	1	81.3836630891
chr3LHet	1979919	1979920	TSS_6734	+	10	0	2.83881166131
chr3LHet	1980044	1980045	TSS_3898	+	24	0	5.89646451302
chr3LHet	1980486	1980487	TSS_2744	-	45	0	10.4896933747
chr3LHet	1980634	1980635	TSS_5961	+	12	0	3.2747771865
chr3LHet	1980660	1980661	TSS_12233	+	5	0	1.75509432621
chr3LHet	2024324	2024325	TSS_6311	-	11	0	3.05671670715
chr3LHet	2026883	2026884	TSS_7972	+	8	0	2.40371021526
chr3LHet	2032450	2032451	TSS_7973	+	8	0	2.40371021526
chr3LHet	2057240	2057241	TSS_12234	+	5	0	1.75509432621
chr3LHet	2072273	2072274	TSS_7254	-	9	0	2.62111566649
chr3LHet	2098075	2098076	TSS_10219	-	6	0	1.97038325308
chr3LHet	2111851	2111852	TSS_2745	+	45	0	10.4896933747
chr3LHet	2130177	2130178	TSS_8931	+	7	0	2.1867255063
chr3LHet	2133032	2133033	TSS_3120	-	36	0	8.52089722223
chr3LHet	2137219	2137220	TSS_8932	+	7	0	2.1867255063
chr3LHet	2145702	2145703	TSS_5356	+	14	0	3.71122827673
chr3LHet	2151446	2151447	TSS_438	-	392	2	86.4163764075
chr3LHet	2183993	2183994	TSS_10220	+	6	0	1.97038325308
chr3LHet	2184340	2184341	TSS_12235	-	5	0	1.75509432621
chr3LHet	2185590	2185591	TSS_8933	-	7	1	2.1867255063
chr3LHet	2187670	2187671	TSS_7974	+	8	0	2.40371021526
chr3LHet	2209203	2209204	TSS_1116	+	179	0	39.809222845
chr3LHet	2230768	2230769	TSS_10221	+	6	0	1.97038325308
chr3LHet	2231576	2231577	TSS_4763	-	17	0	4.36643369141
chr3LHet	2237853	2237854	TSS_7255	-	9	1	2.62111566649
chr3LHet	2261892	2261893	TSS_5962	-	12	1	3.2747771865
chr3LHet	2280399	2280400	TSS_5963	-	12	0	3.2747771865
chr3LHet	2283200	2283201	TSS_4942	-	16	0	4.1479793462
chr3LHet	2383703	2383704	TSS_1735	+	98	0	22.0857044431
chr3LHet	2387162	2387163	TSS_12236	-	5	0	1.75509432621
chr3LHet	2418307	2418308	TSS_795	-	253	2	56.0013245842
chr3LHet	2425724	2425725	TSS_3403	-	31	0	7.42725643173
chr3LHet	2445774	2445775	TSS_3734	+	26	0	6.3337831651
chr3LHet	2463245	2463246	TSS_2624	-	49	0	11.3647770381
chr3LHet	2473615	2473616	TSS_7975	-	8	0	2.40371021526
chr3LHet	2478586	2478587	TSS_3523	-	29	0	6.9898421195
chr3LHet	2522426	2522427	TSS_7976	+	8	0	2.40371021526
chr3LHet	2528575	2528576	TSS_5640	-	13	1	3.49295637577
chr3LHet	2534825	2534826	TSS_10222	-	6	0	1.97038325308
chr3LHet	2538490	2538491	TSS_6312	-	11	0	3.05671670715
chr3R	360	361	TSS_2658	+	48	0	11.1460033954
chr3R	15978	15979	TSS_7313	-	9	0	2.62111566649
chr3R	23012	23013	TSS_6360	+	11	0	3.05671670715
chr3R	41032	41033	TSS_1258	-	155	2	34.5577621723
chr3R	46690	46691	TSS_10521	+	6	0	1.97038325308
chr3R	54120	54121	TSS_3609	-	28	0	6.77114656352
chr3R	57179	57180	TSS_4104	+	22	0	5.45920297848
chr3R	60941	60942	TSS_331	+	479	2	105.453174637
chr3R	62514	62515	TSS_1737	+	98	0	22.0857044431
chr3R	62562	62563	TSS_12751	-	5	0	1.75509432621
chr3R	68457	68458	TSS_452	-	384	1	84.6658672228
chr3R	72583	72584	TSS_8142	+	8	0	2.40371021526
chr3R	91603	91604	TSS_3233	+	34	0	8.08342557499
chr3R	92677	92678	TSS_6831	+	10	0	2.83881166131
chr3R	93417	93418	TSS_12800	-	5	0	1.75509432621
chr3R	104275	104276	TSS_6738	+	10	0	2.83881166131
chr3R	106025	106026	TSS_10243	+	6	0	1.97038325308
chr3R	107426	107427	TSS_3454	+	30	0	7.20854566926
chr3R	107468	107469	TSS_4766	+	17	0	4.36643369141
chr3R	108130	108131	TSS_12262	-	5	0	1.75509432621
chr3R	117352	117353	TSS_12284	+	5	0	1.75509432621
chr3R	117458	117459	TSS_2746	+	45	0	10.4896933747
chr3R	117539	117540	TSS_12285	+	5	0	1.75509432621
chr3R	117673	117674	TSS_5366	+	14	0	3.71122827673
chr3R	120180	120181	TSS_7997	+	8	0	2.40371021526
chr3R	133631	133632	TSS_3041	+	38	2	8.95838551567
chr3R	133797	133798	TSS_8006	+	8	0	2.40371021526
chr3R	138927	138928	TSS_12326	-	5	0	1.75509432621
chr3R	145409	145410	TSS_12340	+	5	0	1.75509432621
chr3R	153940	153941	TSS_8019	-	8	0	2.40371021526
chr3R	154655	154656	TSS_10330	+	6	0	1.97038325308
chr3R	155021	155022	TSS_5148	-	15	0	3.92957396706
chr3R	155054	155055	TSS_12366	-	5	0	1.75509432621
chr3R	171519	171520	TSS_6774	+	10	0	2.83881166131
chr3R	172363	172364	TSS_1998	-	78	0	17.7096676215
chr3R	185064	185065	TSS_10371	-	6	0	1.97038325308
chr3R	185606	185607	TSS_4096	+	22	0	5.45920297848
chr3R	186586	186587	TSS_12438	-	5	0	1.75509432621
chr3R	186618	186619	TSS_12439	+	5	0	1.75509432621
chr3R	192584	192585	TSS_1018	-	197	0	43.7478314739
chr3R	204652	204653	TSS_8058	+	8	0	2.40371021526
chr3R	207031	207032	TSS_4623	+	18	2	4.58492870335
chr3R	208169	208170	TSS_4210	-	21	0	5.24059880358
chr3R	208192	208193	TSS_5673	-	13	0	3.49295637577
chr3R	214652	214653	TSS_7347	-	9	0	2.62111566649
chr3R	219885	219886	TSS_12526	+	5	0	1.75509432621
chr3R	220005	220006	TSS_6002	-	12	0	3.2747771865
chr3R	222317	222318	TSS_12531	+	5	0	1.75509432621
chr3R	224664	224665	TSS_10419	+	6	0	1.97038325308
chr3R	231119	231120	TSS_12564	-	5	0	1.75509432621
chr3R	233470	233471	TSS_8080	+	8	0	2.40371021526
chr3R	242828	242829	TSS_12587	-	5	0	1.75509432621
chr3R	245318	245319	TSS_2922	-	41	0	9.61464379974
chr3R	255002	255003	TSS_7368	-	9	1	2.62111566649
chr3R	255050	255051	TSS_9364	-	16	5	2.18334570358
chr3R	255154	255155	TSS_10463	+	6	0	1.97038325308
chr3R	256153	256154	TSS_5397	+	14	0	3.71122827673
chr3R	257714	257715	TSS_8095	-	8	0	2.40371021526
chr3R	258773	258774	TSS_7371	-	9	0	2.62111566649
chr3R	258829	258830	TSS_10474	+	6	0	1.97038325308
chr3R	259705	259706	TSS_12626	+	5	0	1.75509432621
chr3R	264239	264240	TSS_10484	-	6	0	1.97038325308
chr3R	276555	276556	TSS_766	-	748	8	57.7178336197
chr3R	276583	276584	TSS_4974	-	16	0	4.1479793462
chr3R	276630	276631	TSS_7385	+	9	0	2.62111566649
chr3R	279035	279036	TSS_2237	-	65	1	14.8653261342
chr3R	284568	284569	TSS_8113	-	8	0	2.40371021526
chr3R	288615	288616	TSS_1240	-	157	0	34.9953829362
chr3R	288643	288644	TSS_10498	-	6	0	1.97038325308
chr3R	296959	296960	TSS_1310	-	148	1	33.0260911597
chr3R	296995	296996	TSS_1674	-	104	0	23.3985341955
chr3R	297028	297029	TSS_6816	-	10	0	2.83881166131
chr3R	297320	297321	TSS_2609	-	84	4	11.4820111604
chr3R	304565	304566	TSS_10502	-	6	0	1.97038325308
chr3R	319639	319640	TSS_6818	-	10	0	2.83881166131
chr3R	383807	383808	TSS_2659	-	48	0	11.1460033954
chr3R	438597	438598	TSS_10519	+	6	0	1.97038325308
chr3R	457831	457832	TSS_12703	-	5	0	1.75509432621
chr3R	465069	465070	TSS_12708	-	5	0	1.75509432621
chr3R	485304	485305	TSS_2436	+	112	5	12.8135619538
chr3R	492970	492971	TSS_6384	-	11	0	3.05671670715
chr3R	525557	525558	TSS_12718	+	5	0	1.75509432621
chr3R	539884	539885	TSS_9129	-	7	0	2.1867255063
chr3R	557592	557593	TSS_942	-	288	3	47.436558851
chr3R	565268	565269	TSS_4979	-	16	0	4.1479793462
chr3R	565364	565365	TSS_6017	-	12	0	3.2747771865
chr3R	572159	572160	TSS_3816	-	25	0	6.11511756647
chr3R	572195	572196	TSS_12734	+	5	0	1.75509432621
chr3R	574236	574237	TSS_9135	-	7	0	2.1867255063
chr3R	584705	584706	TSS_8129	-	8	0	2.40371021526
chr3R	596675	596676	TSS_6018	+	12	0	3.2747771865
chr3R	596738	596739	TSS_12741	-	5	0	1.75509432621
chr3R	599094	599095	TSS_8130	-	8	0	2.40371021526
chr3R	599154	599155	TSS_12742	-	5	0	1.75509432621
chr3R	602808	602809	TSS_12744	+	5	0	1.75509432621
chr3R	603781	603782	TSS_8131	-	8	0	2.40371021526
chr3R	606108	606109	TSS_12746	+	5	0	1.75509432621
chr3R	614552	614553	TSS_10544	-	6	0	1.97038325308
chr3R	617273	617274	TSS_6388	+	11	0	3.05671670715
chr3R	624807	624808	TSS_5174	-	15	0	3.92957396706
chr3R	624839	624840	TSS_8136	-	8	0	2.40371021526
chr3R	632187	632188	TSS_1750	-	97	1	21.8669001588
chr3R	646820	646821	TSS_9141	-	7	0	2.1867255063
chr3R	666160	666161	TSS_10553	+	6	0	1.97038325308
chr3R	676179	676180	TSS_12758	+	5	0	1.75509432621
chr3R	678432	678433	TSS_9145	+	7	0	2.1867255063
chr3R	678535	678536	TSS_1174	+	168	0	37.4023004582
chr3R	699502	699503	TSS_10555	-	6	0	1.97038325308
chr3R	702483	702484	TSS_9149	-	7	0	2.1867255063
chr3R	703045	703046	TSS_10557	-	6	0	1.97038325308
chr3R	720776	720777	TSS_5693	-	13	1	3.49295637577
chr3R	726547	726548	TSS_5694	+	13	0	3.49295637577
chr3R	736278	736279	TSS_4983	+	16	2	4.1479793462
chr3R	739644	739645	TSS_12766	+	5	0	1.75509432621
chr3R	751930	751931	TSS_4106	-	22	0	5.45920297848
chr3R	753127	753128	TSS_2928	-	41	0	9.61464379974
chr3R	754226	754227	TSS_7399	-	9	0	2.62111566649
chr3R	755436	755437	TSS_7400	-	9	0	2.62111566649
chr3R	756112	756113	TSS_9154	+	7	0	2.1867255063
chr3R	756931	756932	TSS_6392	+	11	0	3.05671670715
chr3R	761957	761958	TSS_10570	-	6	0	1.97038325308
chr3R	762289	762290	TSS_10571	-	6	0	1.97038325308
chr3R	773817	773818	TSS_4016	-	83	10	5.59750510942
chr3R	787068	787069	TSS_2929	-	41	0	9.61464379974
chr3R	790958	790959	TSS_10578	-	6	0	1.97038325308
chr3R	791170	791171	TSS_348	+	464	0	102.170966873
chr3R	801456	801457	TSS_1919	-	84	0	19.0224661889
chr3R	808523	808524	TSS_10581	+	6	0	1.97038325308
chr3R	819193	819194	TSS_12779	+	5	0	1.75509432621
chr3R	820525	820526	TSS_12780	+	5	0	1.75509432621
chr3R	846001	846002	TSS_5698	+	13	0	3.49295637577
chr3R	846025	846026	TSS_10583	+	6	0	1.97038325308
chr3R	847667	847668	TSS_10584	-	6	0	1.97038325308
chr3R	852859	852860	TSS_2726	-	46	0	10.7084614444
chr3R	856905	856906	TSS_7405	+	9	0	2.62111566649
chr3R	860442	860443	TSS_5409	+	14	0	3.71122827673
chr3R	865779	865780	TSS_12788	-	5	0	1.75509432621
chr3R	871407	871408	TSS_10588	-	6	0	1.97038325308
chr3R	878591	878592	TSS_10589	+	6	0	1.97038325308
chr3R	881604	881605	TSS_12791	+	5	0	1.75509432621
chr3R	885536	885537	TSS_4107	-	22	0	5.45920297848
chr3R	887427	887428	TSS_5700	-	13	0	3.49295637577
chr3R	910816	910817	TSS_8149	+	8	0	2.40371021526
chr3R	910911	910912	TSS_7409	-	9	0	2.62111566649
chr3R	912430	912431	TSS_73	-	829	2	182.038088026
chr3R	912789	912790	TSS_62	-	867	2	190.353025529
chr3R	914528	914529	TSS_10595	+	6	0	1.97038325308
chr3R	932874	932875	TSS_6399	+	11	0	3.05671670715
chr3R	976631	976632	TSS_6024	+	12	0	3.2747771865
chr3R	976666	976667	TSS_3351	+	32	1	7.64597372435
chr3R	1000362	1000363	TSS_2625	+	49	0	11.3647770381
chr3R	1005631	1005632	TSS_7261	-	9	0	2.62111566649
chr3R	1011395	1011396	TSS_7262	-	9	0	2.62111566649
chr3R	1020882	1020883	TSS_1976	-	253	9	17.9534940942
chr3R	1024051	1024052	TSS_2958	-	40	0	9.39588793969
chr3R	1043118	1043119	TSS_7266	-	9	0	2.62111566649
chr3R	1043162	1043163	TSS_2972	-	68	4	9.37905045954
chr3R	1046287	1046288	TSS_10241	-	6	0	1.97038325308
chr3R	1057889	1057890	TSS_8937	-	7	0	2.1867255063
chr3R	1057919	1057920	TSS_10242	-	6	0	1.97038325308
chr3R	1057998	1057999	TSS_8938	+	7	1	2.1867255063
chr3R	1082731	1082732	TSS_12263	-	5	0	1.75509432621
chr3R	1082783	1082784	TSS_10247	+	6	0	1.97038325308
chr3R	1087066	1087067	TSS_5969	-	12	0	3.2747771865
chr3R	1090665	1090666	TSS_822	+	246	2	54.469635294
chr3R	1105656	1105657	TSS_5647	-	13	0	3.49295637577
chr3R	1109097	1109098	TSS_13209	-	42	21	1.72538203737
chr3R	1109243	1109244	TSS_3455	+	30	0	7.20854566926
chr3R	1113038	1113039	TSS_927	-	363	4	48.1632658982
chr3R	1113202	1113203	TSS_12270	-	5	0	1.75509432621
chr3R	1133820	1133821	TSS_3900	-	24	0	5.89646451302
chr3R	1133872	1133873	TSS_10253	-	6	0	1.97038325308
chr3R	1134049	1134050	TSS_12279	+	5	0	1.75509432621
chr3R	1149565	1149566	TSS_673	-	292	1	64.5350314089
chr3R	1169543	1169544	TSS_10258	-	6	0	1.97038325308
chr3R	1183858	1183859	TSS_10879	-	11	4	1.90768947343
chr3R	1194024	1194025	TSS_8948	-	7	0	2.1867255063
chr3R	1197518	1197519	TSS_5368	+	14	0	3.71122827673
chr3R	1199996	1199997	TSS_8950	+	7	0	2.1867255063
chr3R	1212113	1212114	TSS_2747	-	45	0	10.4896933747
chr3R	1218584	1218585	TSS_2534	-	52	1	12.0211073968
chr3R	1229850	1229851	TSS_158	-	878	3	143.572267272
chr3R	1249791	1249792	TSS_10280	-	6	0	1.97038325308
chr3R	1270713	1270714	TSS_6747	-	10	0	2.83881166131
chr3R	1289530	1289531	TSS_8000	+	8	0	2.40371021526
chr3R	1301131	1301132	TSS_5371	-	14	0	3.71122827673
chr3R	1314093	1314094	TSS_3525	+	29	0	6.9898421195
chr3R	1318830	1318831	TSS_8001	-	8	0	2.40371021526
chr3R	1328242	1328243	TSS_1006	-	269	3	44.340695421
chr3R	1328424	1328425	TSS_4202	-	21	0	5.24059880358
chr3R	1328627	1328628	TSS_5372	+	14	0	3.71122827673
chr3R	1336506	1336507	TSS_8004	-	8	0	2.40371021526
chr3R	1342839	1342840	TSS_1570	+	155	3	25.765755277
chr3R	1349045	1349046	TSS_2719	-	46	1	10.7084614444
chr3R	1350780	1350781	TSS_5373	+	14	0	3.71122827673
chr3R	1357733	1357734	TSS_4324	-	20	0	5.02201595633
chr3R	1367139	1367140	TSS_6333	-	11	0	3.05671670715
chr3R	1371916	1371917	TSS_12324	+	5	0	1.75509432621
chr3R	1386373	1386374	TSS_12325	-	5	0	1.75509432621
chr3R	1386408	1386409	TSS_10305	+	6	0	1.97038325308
chr3R	1390936	1390937	TSS_2377	+	58	0	13.3338031976
chr3R	1396859	1396860	TSS_4462	+	19	0	4.80345785808
chr3R	1411797	1411798	TSS_5978	+	12	0	3.2747771865
chr3R	1412226	1412227	TSS_5653	+	13	0	3.49295637577
chr3R	1426248	1426249	TSS_7297	-	9	0	2.62111566649
chr3R	1426287	1426288	TSS_3903	-	24	0	5.89646451302
chr3R	1428180	1428181	TSS_4463	+	19	0	4.80345785808
chr3R	1463672	1463673	TSS_7300	-	9	0	2.62111566649
chr3R	1468025	1468026	TSS_7301	+	9	0	2.62111566649
chr3R	1492205	1492206	TSS_6335	+	11	0	3.05671670715
chr3R	1498410	1498411	TSS_4203	+	21	0	5.24059880358
chr3R	1506784	1506785	TSS_8994	+	7	0	2.1867255063
chr3R	1511147	1511148	TSS_3407	-	31	2	7.42725643173
chr3R	1511200	1511201	TSS_12355	-	5	0	1.75509432621
chr3R	1526854	1526855	TSS_7308	-	9	0	2.62111566649
chr3R	1527090	1527091	TSS_12358	+	5	0	1.75509432621
chr3R	1527127	1527128	TSS_8996	+	7	0	2.1867255063
chr3R	1528054	1528055	TSS_1562	+	116	0	26.0242110943
chr3R	1528063	1528064	TSS_5656	-	13	0	3.49295637577
chr3R	1541024	1541025	TSS_12363	-	5	0	1.75509432621
chr3R	1541861	1541862	TSS_6762	+	10	1	2.83881166131
chr3R	1542075	1542076	TSS_12364	+	5	0	1.75509432621
chr3R	1542521	1542522	TSS_59	-	879	1	192.978795356
chr3R	1589608	1589609	TSS_10336	-	6	0	1.97038325308
chr3R	1597616	1597617	TSS_5377	-	14	0	3.71122827673
chr3R	1602369	1602370	TSS_12374	-	5	0	1.75509432621
chr3R	1603509	1603510	TSS_3527	-	29	0	6.9898421195
chr3R	1605153	1605154	TSS_10337	-	6	0	1.97038325308
chr3R	1608749	1608750	TSS_720	+	276	0	61.0340217713
chr3R	1608757	1608758	TSS_10338	-	6	0	1.97038325308
chr3R	1613266	1613267	TSS_5378	+	14	0	3.71122827673
chr3R	1614034	1614035	TSS_3171	-	35	0	8.30215913796
chr3R	1623535	1623536	TSS_6765	-	10	0	2.83881166131
chr3R	1628036	1628037	TSS_685	+	289	0	63.8785919433
chr3R	1631727	1631728	TSS_12378	-	5	0	1.75509432621
chr3R	1639327	1639328	TSS_803	+	252	0	55.7825117922
chr3R	1639390	1639391	TSS_5982	+	12	0	3.2747771865
chr3R	1642789	1642790	TSS_7315	+	9	0	2.62111566649
chr3R	1657364	1657365	TSS_751	+	264	0	58.4082660389
chr3R	1666895	1666896	TSS_3602	+	28	0	6.77114656352
chr3R	1666928	1666929	TSS_5379	+	14	0	3.71122827673
chr3R	1673440	1673441	TSS_5659	+	13	0	3.49295637577
chr3R	1680662	1680663	TSS_9005	+	7	0	2.1867255063
chr3R	1681004	1681005	TSS_12389	+	5	0	1.75509432621
chr3R	1681035	1681036	TSS_12390	+	5	0	1.75509432621
chr3R	1687634	1687635	TSS_8034	-	8	1	2.40371021526
chr3R	1690775	1690776	TSS_5986	+	12	0	3.2747771865
chr3R	1703578	1703579	TSS_10355	+	6	0	1.97038325308
chr3R	1716125	1716126	TSS_12400	+	5	0	1.75509432621
chr3R	1733475	1733476	TSS_7316	-	9	0	2.62111566649
chr3R	1776126	1776127	TSS_12412	+	5	0	1.75509432621
chr3R	1798996	1798997	TSS_12419	-	5	0	1.75509432621
chr3R	1823533	1823534	TSS_10368	-	6	0	1.97038325308
chr3R	1834289	1834290	TSS_5662	-	13	2	3.49295637577
chr3R	1836693	1836694	TSS_12426	+	5	0	1.75509432621
chr3R	1837687	1837688	TSS_12427	-	5	0	1.75509432621
chr3R	1868266	1868267	TSS_8044	-	8	0	2.40371021526
chr3R	1878336	1878337	TSS_10373	-	6	0	1.97038325308
chr3R	1886491	1886492	TSS_7326	+	9	0	2.62111566649
chr3R	1926608	1926609	TSS_894	-	227	1	50.3121962484
chr3R	1936753	1936754	TSS_12453	-	5	0	1.75509432621
chr3R	1938018	1938019	TSS_10380	-	6	0	1.97038325308
chr3R	1943888	1943889	TSS_12455	+	5	0	1.75509432621
chr3R	1982948	1982949	TSS_882	-	231	0	51.187446133
chr3R	1993204	1993205	TSS_1212	+	161	0	35.8706250455
chr3R	1999266	1999267	TSS_1925	+	83	0	18.8036655502
chr3R	2008087	2008088	TSS_2425	+	56	0	12.8962333863
chr3R	2013007	2013008	TSS_4965	+	16	0	4.1479793462
chr3R	2013121	2013122	TSS_463	+	377	0	83.1341718612
chr3R	2024534	2024535	TSS_2274	+	63	0	14.4277441199
chr3R	2028984	2028985	TSS_8056	-	8	0	2.40371021526
chr3R	2035097	2035098	TSS_1328	+	145	0	32.3696615823
chr3R	2047533	2047534	TSS_10394	-	6	0	1.97038325308
chr3R	2048188	2048189	TSS_10395	+	6	0	1.97038325308
chr3R	2054597	2054598	TSS_8060	+	8	0	2.40371021526
chr3R	2060431	2060432	TSS_1771	+	95	0	21.4292922233
chr3R	2074720	2074721	TSS_1927	+	83	0	18.8036655502
chr3R	2080896	2080897	TSS_10399	-	6	0	1.97038325308
chr3R	2080990	2080991	TSS_12496	+	5	0	1.75509432621
chr3R	2084447	2084448	TSS_10400	+	6	0	1.97038325308
chr3R	2084474	2084475	TSS_12497	+	5	0	1.75509432621
chr3R	2085718	2085719	TSS_7341	-	9	0	2.62111566649
chr3R	2085935	2085936	TSS_2761	+	75	4	10.2990549331
chr3R	2094324	2094325	TSS_3228	-	34	0	8.08342557499
chr3R	2104254	2104255	TSS_603	+	317	0	70.0053627669
chr3R	2107512	2107513	TSS_12501	-	5	0	1.75509432621
chr3R	2116164	2116165	TSS_12505	-	5	0	1.75509432621
chr3R	2124857	2124858	TSS_2030	+	76	0	17.2720711667
chr3R	2127530	2127531	TSS_3346	+	32	0	7.64597372435
chr3R	2141019	2141020	TSS_12510	+	5	0	1.75509432621
chr3R	2147413	2147414	TSS_12514	+	5	0	1.75509432621
chr3R	2155971	2155972	TSS_10407	+	6	0	1.97038325308
chr3R	2161085	2161086	TSS_2380	+	58	0	13.3338031976
chr3R	2165818	2165819	TSS_708	+	282	1	62.3469001354
chr3R	2169753	2169754	TSS_7348	+	9	0	2.62111566649
chr3R	2174909	2174910	TSS_8068	+	8	0	2.40371021526
chr3R	2177754	2177755	TSS_12521	+	5	0	1.75509432621
chr3R	2179816	2179817	TSS_6785	+	10	0	2.83881166131
chr3R	2192590	2192591	TSS_7350	+	9	0	2.62111566649
chr3R	2195773	2195774	TSS_7351	-	9	0	2.62111566649
chr3R	2199295	2199296	TSS_10413	-	6	0	1.97038325308
chr3R	2203504	2203505	TSS_9062	+	7	0	2.1867255063
chr3R	2208751	2208752	TSS_10415	-	6	0	1.97038325308
chr3R	2208806	2208807	TSS_10416	-	6	0	1.97038325308
chr3R	2213020	2213021	TSS_9063	+	7	0	2.1867255063
chr3R	2231581	2231582	TSS_9065	-	7	0	2.1867255063
chr3R	2231612	2231613	TSS_2550	-	104	5	11.9262719988
chr3R	2232583	2232584	TSS_2973	+	54	3	9.31086750818
chr3R	2256435	2256436	TSS_8073	+	8	0	2.40371021526
chr3R	2265721	2265722	TSS_10424	-	6	0	1.97038325308
chr3R	2266325	2266326	TSS_10425	+	6	0	1.97038325308
chr3R	2272321	2272322	TSS_6788	+	10	0	2.83881166131
chr3R	2278608	2278609	TSS_10426	+	6	0	1.97038325308
chr3R	2286625	2286626	TSS_6789	-	10	0	2.83881166131
chr3R	2302442	2302443	TSS_3084	-	37	1	8.73963945825
chr3R	2302445	2302446	TSS_1526	+	120	2	26.8994409338
chr3R	2304018	2304019	TSS_6361	+	11	0	3.05671670715
chr3R	2361399	2361400	TSS_12575	+	5	0	1.75509432621
chr3R	2417283	2417284	TSS_12586	-	5	0	1.75509432621
chr3R	2419064	2419065	TSS_1267	-	154	0	34.3389518663
chr3R	2462314	2462315	TSS_10444	-	6	0	1.97038325308
chr3R	2490885	2490886	TSS_8090	-	8	0	2.40371021526
chr3R	2492058	2492059	TSS_5677	-	13	0	3.49295637577
chr3R	2494377	2494378	TSS_10452	+	6	0	1.97038325308
chr3R	2498648	2498649	TSS_9087	+	7	0	2.1867255063
chr3R	2504303	2504304	TSS_1869	-	255	8	19.8765819852
chr3R	2505448	2505449	TSS_10455	-	6	0	1.97038325308
chr3R	2510167	2510168	TSS_10457	+	6	0	1.97038325308
chr3R	2512449	2512450	TSS_536	+	680	5	75.8251770043
chr3R	2515978	2515979	TSS_5679	-	13	0	3.49295637577
chr3R	2525900	2525901	TSS_277	-	700	3	114.568534417
chr3R	2528598	2528599	TSS_10459	-	6	0	1.97038325308
chr3R	2535749	2535750	TSS_4969	+	16	0	4.1479793462
chr3R	2539191	2539192	TSS_12614	-	5	0	1.75509432621
chr3R	2540834	2540835	TSS_9093	+	7	0	2.1867255063
chr3R	2549882	2549883	TSS_4790	-	17	0	4.36643369141
chr3R	2567767	2567768	TSS_9098	+	7	0	2.1867255063
chr3R	2567793	2567794	TSS_2573	-	51	0	11.8023291318
chr3R	2567814	2567815	TSS_4970	+	16	0	4.1479793462
chr3R	2568072	2568073	TSS_2428	+	56	1	12.8962333863
chr3R	2579915	2579916	TSS_4103	-	22	0	5.45920297848
chr3R	2588313	2588314	TSS_10475	+	6	0	1.97038325308
chr3R	2589127	2589128	TSS_1893	+	86	1	19.4600684212
chr3R	2596339	2596340	TSS_10478	+	6	0	1.97038325308
chr3R	2597765	2597766	TSS_4791	+	17	0	4.36643369141
chr3R	2615185	2615186	TSS_8101	-	8	0	2.40371021526
chr3R	2617560	2617561	TSS_1110	+	180	2	40.0280341814
chr3R	2628667	2628668	TSS_9102	-	7	0	2.1867255063
chr3R	2635698	2635699	TSS_3608	-	28	1	6.77114656352
chr3R	2642099	2642100	TSS_476	-	732	5	81.5940396001
chr3R	2674225	2674226	TSS_6947	-	37	10	2.657841186
chr3R	2674702	2674703	TSS_6376	+	11	0	3.05671670715
chr3R	2675694	2675695	TSS_3814	-	25	1	6.11511756647
chr3R	2677247	2677248	TSS_12645	-	5	0	1.75509432621
chr3R	2677400	2677401	TSS_12646	+	5	0	1.75509432621
chr3R	2690045	2690046	TSS_1992	+	158	5	17.9159414646
chr3R	2709814	2709815	TSS_3467	+	30	0	7.20854566926
chr3R	2715383	2715384	TSS_9374	-	10	3	2.15824482449
chr3R	2758562	2758563	TSS_1534	-	119	0	26.6806333017
chr3R	2761860	2761861	TSS_10496	-	6	0	1.97038325308
chr3R	2770977	2770978	TSS_4476	-	19	1	4.80345785808
chr3R	2824594	2824595	TSS_3535	-	29	0	6.9898421195
chr3R	2824738	2824739	TSS_8112	+	8	0	2.40371021526
chr3R	2824949	2824950	TSS_3468	-	30	2	7.20854566926
chr3R	2825094	2825095	TSS_2837	+	43	0	10.0521637275
chr3R	2825355	2825356	TSS_4517	+	73	11	4.59472808635
chr3R	2868688	2868689	TSS_12670	-	5	0	1.75509432621
chr3R	2909168	2909169	TSS_12671	+	5	0	1.75509432621
chr3R	2912237	2912238	TSS_9110	+	7	1	2.1867255063
chr3R	2912324	2912325	TSS_2722	+	46	1	10.7084614444
